Pathway 1,send SEMA4,send VISTA,receive IFN-II,send APP,send CD52,send GRN,send IL2,send COMPLEMENT,send PARs,receive VCAM,receive NCAM,send NCAM,receive CEACAM,send ANNEXIN,receive CD52,send LAIR1,receive SELL,send CD34,receive IGF,send SELPLG,receive SELPLG,send SELL,receive CCL,send VISFATIN,send PROS,receive COLLAGEN,receive SEMA7,receive SEMA3,receive CLEC,send SPP1,receive CSF,receive IL6,send PSAP,send MIF,receive CD39,receive NOTCH,send ANGPTL,receive PECAM1,send PECAM1,send CCL,receive LAMININ,receive TENASCIN,send ICAM,send OSM,receive TWEAK,receive EPHB,receive TGFb,send CXCL,send TNF,receive ANGPTL,receive CD200,send PDGF,receive EPHA,receive CD22,send CD45,send TWEAK,send WNT,send NKG2D,receive GALECTIN,send ICOS,receive SELE,send SEMA6,send ITGAL-ITGB2,receive CD86,send CD86,receive PERIOSTIN,receive VTN,receive VWF,send GDF,send IL7,receive ENHO,send AGRN,send APELIN,send EPHB,receive BMP,send IL1,send CSF,receive IL17,send CD39,receive SEMA5,send LAMININ,receive SEMA6,receive VISFATIN,receive NRG,receive BSP,receive DMP1,send CD1D2,send THBS,send CD46,receive SLURP,send NOTCH,receive MAG,send MAG,send CLEC,send MK,receive FGF,receive IL1,receive WNT,send FLT3,receive ITGAL-ITGB2,receive ACTIVIN,send COLLAGEN,send LCK,send LIGHT,receive ncWNT,receive APP,receive MIF,receive SPP1,send FGF,receive ESAM,send ESAM,receive ANGPT,send JAM,receive JAM,receive VEGF,receive ICAM,receive COMPLEMENT,receive CD23,receive THY1,receive BAFF,receive GRN,send BAFF,receive ALCAM,send CD6,receive ADIPONECTIN,send LIFR,send VEGF,receive MK,receive PTN,send ANGPT,receive PARs,send GALECTIN,send MHC-I,receive PDGF,send THY1,receive KIT,receive THBS,receive CXCL,send BST2,send IL16,receive SEMA4,receive FN1,send VCAM,send MHC-II,receive CD34,send TGFb
receive KIT,-0.3161747183713673,-0.3519581701291884,-0.3137686034577483,-0.3945242028199708,-0.3637504199020092,-0.3250978243834437,0.0,-0.3215181359181852,-0.1674242754018183,0.0,0.0,0.0,-0.1359520997768246,-0.2641616733754654,-0.1680900218184568,-0.115786771381449,0.2483507527938385,0.2471456924472297,0.3833016953949243,-0.203587223840834,-0.1384636101799511,-0.2024550702996005,-0.1682430753676311,-0.1301814193703662,-0.2712946685706967,-0.1888316123608729,-0.1582940039989802,-0.1893203516317491,-0.2827003056981531,-0.2949115182829875,-0.2904835467433798,-0.2723285958627736,-0.2959469542388565,0.0,0.1324989339938258,0.0,0.2191196556831909,0.1443447862046699,0.1443447862046699,0.1206868274234246,0.0,0.0,0.0,0.1169391070167773,0.0,0.1148832812948858,0.1660273541825403,0.0,-0.1426851027286182,-0.1335617988826421,0.0,0.0,0.1923565721810558,0.1558865240672974,0.1558865240672974,0.0,0.0,-0.122276237564953,0.0,-0.178648577389282,0.0,0.0,-0.1760464105996576,-0.1786423009625413,-0.1664041767785308,-0.1284086767461942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1356771203888347,0.0,0.1184270904432962,0.0,0.0,0.0,-0.1155845299915121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205615069147919,0.0,0.0,0.0,0.0,0.1680347831755949,0.2639995999206857,0.1175601939034348,0.1339959990804938,0.1202751071707828,0.1337947875652956,0.2094445173529416,0.2882405458879822,0.1928894683952601,0.1928894683952601,0.0,0.1388788668814324,-0.1364718092518926,0.0,-0.2220340360048762,-0.1918787412919084,-0.2048247020555281,-0.2122940043723451,0.0,-0.1464499793861941,-0.1915246277931007,0.0,0.0,0.0,0.1851370522684747,0.1382043316742548,0.30773827251334,0.1203231719310864,0.3981114912088953,0.3316716110959883,0.374351780236139,0.2571723151407236,0.3395952547368057,0.2028241340498779,0.0,0.3141736496020018,-0.2117760922881729,0.0,0.0,0.2919517640084037,0.1992130095941294,0.1927528792414214,0.2048548638951318,0.1146739323327478,0.0
receive THBS,-0.2937842912468876,-0.2933678219326081,-0.3059393357343036,-0.3324051975772552,-0.4069241471412146,-0.1653089099303896,0.1422377624818328,-0.3514851163431999,-0.2203268317270842,-0.1600207047968405,-0.167061647675535,-0.1726036856588388,-0.1604949032708663,-0.1332280028688056,-0.2994796536679253,-0.2627643708886941,0.3359728232200766,0.3349444044056971,0.0,-0.1846113639314928,-0.1305259149968252,-0.2194902044565738,-0.2583199562746259,-0.1486525877568829,-0.2294143567402523,0.0,0.0,-0.2321861268314773,-0.3088234564718145,-0.2810273151619695,-0.3086118736930114,-0.247354498381574,-0.2888292630671414,0.1203903839727484,0.1888677592230986,-0.1622106134759342,0.2039465822061104,0.197052093176293,0.197052093176293,0.2414480601174381,0.0,0.0,0.1295519192121416,0.1259550672732811,0.1173115095290378,0.1782837881613787,0.180114690073796,-0.1641855566652313,0.1306145066052055,0.0,0.1783710432712133,0.1403405356782455,0.2094324744526353,0.1263813456006918,0.1263813456006919,0.0,0.1161955576849639,0.0,0.1201557468003977,-0.1755387179684976,-0.1473506769127831,0.0,-0.1347139113586935,-0.2190146684568303,-0.2018537435018094,0.0,0.0,0.0,0.0,0.1417941294162974,0.1356854668395974,0.0,0.0,0.0,0.1695559745441586,0.0,0.0,0.0,0.0,0.0,0.1190645944588578,0.0,0.0,0.0,0.0,0.0,0.1235826176266078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212265907142095,0.151502634581937,0.0,0.0,0.1329892886938932,0.1337694114821327,0.2174745221034979,0.1586232859756597,0.1617333085649317,0.1607330705315599,0.1785657370131946,0.0,0.2790500150354946,0.1862826243372291,0.1862826243372291,0.0,0.1584944877221948,0.0,-0.1449027491948844,-0.1544059186882174,-0.1344136015241849,0.0,0.0,-0.1192566878216199,-0.1150250219935466,-0.1456475591897229,0.0,0.0,0.1176696119454153,0.1576569815325018,0.0,0.0,0.0,0.4325433335065196,0.3025346655118933,0.4334524959853871,0.3660167670084187,0.3186562014285383,0.3109556942998617,0.3141736496020018,0.0,0.2207800551214392,0.1284111398196272,0.1848575033622847,0.3063915435141922,0.0,0.0,0.2526001933240062,0.2220119526587057,0.2448342313467015
receive CXCL,0.2594882311368537,-0.2102449444291824,-0.2889188431058878,-0.2000275800604047,0.2503628633664411,0.1475956688534904,-0.1557655107112951,-0.2751127344801694,-0.242120913389569,-0.1641588319273114,-0.1550868181742725,-0.1695020589301924,-0.1546109030149565,-0.2225820862332766,-0.2442475196882954,-0.2835625150304444,0.400927169854964,0.4016733325919984,-0.1510974507823672,0.2398825731187369,0.1751621700273853,0.2087893356267942,0.0,0.1485725122273864,0.1885048058076895,0.1445339944392862,0.1647524483215708,0.1595651262193984,0.3592919469084775,0.194273389158151,0.2314580733374613,0.2343864512351264,0.2447953246697601,0.26603197826087,0.0,0.0,0.1729421125022749,0.1694732550824099,0.1694732550824099,0.1446090277364843,0.1535241735741546,0.0,0.1793284332582539,0.1142230003152051,0.1468331364187618,0.1934821802378182,0.1725365597593357,0.0,0.1179390262893023,0.1437297269395994,0.1584890492279839,-0.1225423507289302,0.1847838379811367,0.1267962384233491,0.1267962384233491,0.0,0.0,0.0,0.1222913047332487,0.1514606237147096,0.0,0.0,0.2282084329955255,0.1995869989436476,0.152753505521957,0.1622017333412966,0.1493769467036793,0.0,0.0,0.0,0.0,0.0,0.1575111922864589,0.0,0.0,0.0,0.0,0.1482603511055571,0.0,0.0,0.1404196648401127,0.0,0.0,0.1160196309541951,0.1202799790322512,0.1141138345699421,0.0,0.0,0.0,-0.1127775443065063,-0.1180473204201459,0.0,0.0,0.0,0.0,0.1235082715790567,0.0,0.1295666723654197,0.0,0.0,0.1254211993724222,-0.1370843397285136,-0.1520258338964992,0.1858300353038267,-0.1375598790633344,0.0,0.0,-0.1293747476535931,0.1403621874895999,-0.1712822126109641,-0.1712822126109641,0.1790643884935305,-0.1412848853745799,0.1664438621818823,-0.1290379985517626,0.1808201282546806,-0.1437071731817542,0.0,0.0,0.0,-0.1722667326966682,0.0,0.0,0.0,-0.1328528419307784,0.0,-0.1149949447432923,0.2849227842684243,0.2401824473066396,0.319822001515149,0.3148083251053031,0.294476393205402,0.2482797399056777,0.226506643660216,0.2117460661798603,-0.2117760922881729,0.2207800551214392,0.0,0.1689193999433655,0.265464562096741,0.1841011806037523,0.1630944639773746,0.2283428322413504,0.2656313726389736,0.2626552691830792,0.3006444496852463
send BST2,-0.3105764790927537,-0.191806135989653,0.0,0.0,0.0,0.0,-0.2368193051400603,-0.2855358425717254,-0.2401069440328835,-0.3950235891982038,-0.4077755682736807,-0.427085805878302,-0.2391961495002366,-0.3677497692633036,-0.3236320632772269,-0.275339191896597,0.5455631416715796,0.5460596424615003,-0.2308646056070846,0.4154892706247508,0.3713888974662709,0.3233543204841121,0.2329289852414039,0.3466054871849094,0.2285009836650899,0.1650599401427941,0.1301579797450286,0.1730078167780909,0.2434009603950864,0.0,0.4093060415476217,0.3842256108682175,0.3035489072114237,0.5662878518453696,0.0,0.0,0.1823440434364562,0.2681019325165966,0.2681019325165967,0.2385671156664799,0.2382262584548297,0.2491718096441475,0.3109747731747173,0.1864943919785884,0.1761932273271498,0.1985158040457768,0.2140165850932497,0.12021163586069,0.2247579462940103,0.1645254898476136,0.0,0.1358859432133658,0.1369790022453378,0.0,0.0,0.1904637204162019,0.2460185854813488,0.1649527972398214,0.128641668346344,0.1837135799249611,0.1182459219747201,0.1607583807892677,0.0,0.0,0.1236070472492916,0.1983079266132986,0.0,0.1320829351026385,0.0,0.0,0.0,0.0,0.2257507290999477,0.0,0.1348075698018506,0.0,0.140144054490567,0.1547219745634641,0.0,0.1289049117381292,0.1667245395130641,0.1345396197261641,0.0,0.1434894926319467,0.1446875330822309,0.134388293610051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011907632916007,0.0,0.1646201407113243,0.1344020310627663,0.0,0.0,0.0,0.1667317370735832,0.1696366189689694,0.1885367761119339,0.1305682707897585,0.0,0.0,0.0,0.0,0.0,-0.1966452440137756,0.0,-0.1406143480868321,-0.1593722110817804,-0.1419312384368036,-0.1474225804724179,-0.1284841540509068,-0.1375908535284316,0.0,0.0,0.0,-0.2953998055203324,0.0,0.0,0.3597206855648635,0.4401798187105071,0.1572206061788177,0.2052485918099344,0.0,0.1696512295081703,0.1518177087697256,0.1199616302668451,0.0,0.1284111398196272,0.1689193999433655,0.0,0.2636419129000947,0.358280991667429,0.1705486470271532,0.2046189584761793,0.3835324083541495,0.3600711303438554,0.3067379500356822
send IL16,-0.2532023140025858,0.0,0.0,-0.1152923040177137,0.0,0.0,-0.2081119918936158,-0.2849007365583995,-0.3646357509079879,-0.3716839608725504,-0.3098724563730573,-0.3211371126228291,-0.2533876967969972,-0.2414227423075838,-0.2640672008833449,-0.3065674381616335,0.5301721383427527,0.5301100567886197,-0.1974025969838144,0.4230626557531444,0.4656504194397599,0.4239554274264846,0.3165817167175521,0.160346813288576,0.0,0.15637489381592,0.0,0.0,0.0,0.1620374375982677,0.2752672217632694,0.2289278229802882,0.3537251163834478,0.0,0.1993046332361455,0.1312678037958223,0.0,0.3119511584760945,0.3119511584760945,0.2860583646188971,0.1834539366680447,0.151554116872524,0.2596473986015172,0.1765076686667074,0.138115544047693,0.1929447215879075,0.1860426266827329,0.0,0.0,0.1640791494270031,0.2094549110327728,0.0,0.0,0.2525962489113832,0.2525962489113832,0.0,0.0,0.0,0.1715407322672475,0.1731737707237566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494106757577121,0.0,0.0,-0.1378997819272454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1191504177476944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012419293186899,0.0,0.0,0.1232480026810511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1626489801912457,-0.2538247306634826,0.0,-0.1420853219738324,-0.1305117163146281,-0.1347297772655417,0.0,0.0,0.0,0.0,0.0,0.0,-0.1318428644953977,-0.2601391211568006,0.0,0.0,0.1678724038206929,0.167312230914917,0.2173997758949653,0.2883831192304713,0.1829000513206378,0.1926504522313996,0.0,0.1848575033622847,0.265464562096741,0.2636419129000947,0.0,0.1671647203033983,0.1706421626891747,0.2035268996341381,0.4160104508548036,0.3562466902490803,0.4128712724257251
receive SEMA4,0.0,-0.2610240099329842,-0.2765373264814427,-0.2835292792212158,0.2966609060160187,0.1328629574289648,-0.3398255653133158,-0.2965816641578661,-0.2838128012408467,-0.2400979549012099,-0.2854133710752406,-0.3126331935492467,-0.2361230537543543,-0.3055683864879089,-0.2652855469746562,-0.1817057158417791,0.4218716869262398,0.4208091363905102,-0.3361445764177083,0.5238561305886916,0.4995476027330827,0.4657885639674256,0.2385944472836091,0.3241025262626549,0.3153976423958679,0.2470405814346914,0.1657495889542284,0.0,0.322773222611145,0.2646796486955016,0.4758894233106458,0.5376543149864215,0.4921992966371697,0.2207035226084284,0.2126498844965249,0.1417839955184876,0.2055906153974233,0.2057191073382944,0.2057191073382944,0.1994006073883545,0.2783630924895828,0.1805813014784585,0.2816460670152899,0.1808534971192149,0.1801175980156197,0.2264330540056284,0.2703821697378165,0.1699013447042408,0.2008863265972948,0.1376965200624344,0.2478645391115738,0.1863650228892741,0.2121214292483543,0.0,0.0,0.1696244571541123,0.1821652499407512,0.1607955090142422,0.1908270118898422,0.2786801223982594,0.2307463698969616,0.1800784474598589,0.1654761524819396,0.1798160997705948,0.2374780252821962,0.149925870140592,0.115993149977703,0.1324741785749675,0.0,0.1191095251824976,0.0,0.0,0.1537527647794573,0.1268952494386072,0.1290033341364371,0.0,0.1436929348479021,0.0,0.0,0.0,0.1610774314658539,0.0,0.0,0.0,0.0,0.0,0.1603474148877086,0.0,0.0,0.0,0.0,0.1331475145156642,0.1331475145156642,0.0,0.0,0.1740318137507026,0.1432162490832076,0.1669824203220694,0.137153449418596,0.1971353161166969,0.2164174451982656,0.2271437880846849,0.2015034097908943,0.1778888755519679,0.1754138983288728,0.1498703520439971,0.1786926028270224,0.2170487536607336,0.33092499366827,0.1831383833604237,0.1831383833604237,0.1476545152129708,0.1738029676278586,0.1669418350601546,-0.1739374646121407,0.0,-0.1146325872812551,0.0,0.0,0.0,-0.1188779517844295,-0.1712375749899064,0.0,0.0,-0.223862367963663,-0.208334856804826,-0.1853915346942384,0.3719019910029461,0.2698917332719796,0.4169291599421583,0.3403825144127003,0.3356752002427421,0.4351590650706666,0.3052327695867609,0.3769727093244632,0.2919517640084037,0.3063915435141922,0.1841011806037523,0.358280991667429,0.1671647203033983,0.0,0.2395705040260023,0.3006821349220738,0.4135352985906162,0.2719747925723256,0.3206077203789211
receive FN1,0.2885545033087503,-0.2105959150127427,-0.2436885315627528,-0.2397837944750266,-0.1597060943655631,-0.1349834497784539,-0.2489004741107675,-0.375384090027042,-0.460504058813544,-0.3224403191622997,-0.3338680544552119,-0.3690181829199954,-0.2366697835380071,-0.3602249371068146,-0.3489450586926773,-0.291515446980009,0.3070427847219117,0.304964859437321,0.0,0.2546405361179681,0.2087539249039603,0.1573602262347254,0.1495133197587306,0.130382632342626,0.1703337580082351,0.0,0.0,0.1304003542969356,-0.1169628136014639,0.0,0.1247821253851039,0.1616945979520792,0.1841094026541586,0.0,0.2357657952794604,0.0,0.1375685718742528,0.1923775151617816,0.1923775151617816,0.1757112901953471,0.0,0.0,0.1940617662536337,0.2154809360958461,0.1551393790520903,0.1865643942647716,0.1981293346399912,0.1973610719329262,0.1315014107456726,0.0,0.1449690653572873,0.115064301243369,0.0,0.1662850245034544,0.1662850245034543,0.1950997653333508,0.1440405919770186,0.141938537071572,0.0,0.0,0.0,0.0,0.0,0.0,0.1182328400047836,0.0,0.0,0.0,0.1234687435487242,0.0,0.1193983001703006,0.0,0.0,0.1361325405415561,0.1346236118753692,0.1495020195810362,0.0,0.0,0.0,0.1315421097985711,0.0,0.1196613730898757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313265473333627,0.0,0.0,0.0,0.0,0.0,0.1619410893758009,0.1952279935328271,0.1728138366104698,0.2835034258064217,0.1798199633801182,0.1281204509092631,0.1722817664594788,0.1205570705741741,0.148955889347476,0.1658670317403935,0.2142481921294768,0.0,0.0,0.2651013553290349,0.2408248354342461,0.2408248354342461,0.0,0.1867038388155513,0.0,-0.2125890127872402,-0.1511812713000911,-0.1791834563405619,0.0,0.0,0.0,-0.1538213975664076,-0.1312066442879083,0.0,0.0,0.0,0.1136596961308349,0.0,0.0,0.0,0.3791904996067042,0.3221700446070188,0.3074598837911678,0.3581279439835197,0.2248452617859269,0.2678083641857412,0.1992130095941294,0.0,0.1630944639773746,0.1705486470271532,0.1706421626891747,0.2395705040260023,0.0,0.0,0.4355764272369959,0.3133974147380338,0.3985535175062909
send VCAM,0.3316406252670542,-0.2573071301971966,-0.3517758391892215,-0.3486826842379819,0.0,-0.1198069550518892,-0.2981278020621754,-0.4571962735019136,-0.5454113261481367,0.0,-0.421317780892295,-0.4665227060389615,-0.2591464499223331,-0.4156414198939534,-0.4471953473629165,-0.3409875224076766,0.4186080171677299,0.4170665842762157,0.0,0.3241318874609742,0.2588202176928439,0.1821344334658396,0.1556758238979072,0.1299176571624044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212291164619992,0.1509603620177635,0.0,0.3115638145669466,0.0,0.2012137847260476,0.2119122897627964,0.2119122897627964,0.2073964581094487,0.0,0.0,0.2613815595822578,0.2524263726560413,0.1794628843352971,0.248641225492434,0.2644443910701184,0.1939934146982337,0.118190583969133,0.0,0.1349078598067781,0.1222750155124706,0.0,0.1912919701687088,0.1912919701687088,0.2042784303243008,0.140455348553793,0.1529166504931233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301942465944637,0.0,0.1524245959379191,0.1221559534762935,0.0,0.1240477257129914,0.0,0.0,0.1149077805980364,0.1123747149500215,0.0,0.1294298648395074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139342526630272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285716004342144,0.27816992872759,0.1731535569331463,0.3070002343438291,0.2005351583513426,0.1687508540415563,0.1761776391408127,0.0,0.1762346140484083,0.1757569471943755,0.281831384960924,0.3285588292062827,0.0,0.3494597573196125,0.2203355272289595,0.2203355272289595,0.0,0.192655702191157,0.0,-0.2309340881035951,-0.147921817864,-0.2249686534250167,-0.1977057852708139,-0.203712261957155,0.0,-0.1367064172530232,-0.1137747166334617,0.0,0.0,0.0,0.0,0.0,0.0,0.2652219145239008,0.4499641713439238,0.4040790277821099,0.4317662067988064,0.4436273378168226,0.2602776945885448,0.3328981045575915,0.1927528792414214,0.0,0.2283428322413504,0.2046189584761793,0.2035268996341381,0.3006821349220738,0.0,0.0,0.5577138322147898,0.3829069314700437,0.5002117124804524
send MHC-II,-0.3787165994922112,-0.2448695816077718,-0.3111113190575447,-0.3766029400990061,0.0,0.0,-0.3921433697336308,-0.567099199090483,-0.6304147107141331,-0.5706474645239985,-0.5713449817581148,-0.6194338292233634,-0.2973009851235945,-0.4710689642057601,-0.4647258325621037,-0.4416557895917619,0.6545890342383183,0.6531702010131625,0.0,0.4966126929416007,0.4840172149364488,0.3895394294110278,0.2787888627165124,0.2270739158823271,0.117501255582394,0.156584469681664,0.2400425925431887,0.1174467967416704,0.0,0.0,0.2444651631603096,0.3034621618221872,0.3400655727871962,0.1373843823126224,0.390538924229124,0.0,0.2139012656230195,0.3576734219656273,0.3576734219656273,0.2192453852602773,0.3150146730380519,0.3067585901191099,0.3780520877740155,0.2908502466366584,0.2453462443230005,0.3052194147717131,0.3459304288829095,0.1534286858000178,0.0,0.1283661261956515,0.2062952846690739,0.121096958719015,0.0,0.1927595070921398,0.1927595070921398,0.1961450551416086,0.1394562355295505,0.197711258235278,0.1209078121934803,0.1694473504267597,0.0,0.0,0.0,0.0,0.0,0.183080492637518,0.1813090114101543,0.1943396517633505,0.1444499718900072,0.0,0.0,-0.1350811131399811,0.0,0.1360263635585606,0.0,0.0,0.1641871691273999,0.0,0.0,0.0,0.1384153674596819,0.0,0.0,0.0,0.1427332899050951,0.1152228213595746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855126932639209,0.1969028046885513,0.1891201651793108,0.1815846564614202,0.2755531632546951,0.1935917660122657,0.1620858154665794,0.2224733396729579,0.222346159312845,0.2442791482205719,0.2716537122400465,0.274348178325838,0.2367300273344993,0.3281869366721378,0.254464119673728,0.254464119673728,0.2449027415201033,0.1693523226679568,-0.191177495273125,-0.3026868075473711,-0.152100679744003,-0.2790755847578544,-0.2362535534529305,-0.2341708746351817,0.0,-0.1791207705376044,-0.1546366743886508,-0.1300032274929238,-0.1300032274929238,0.0,0.0,-0.1624033996333349,0.400528232251862,0.2703956779585894,0.5268371650653754,0.5373997266084988,0.4522153694332614,0.5790459992327907,0.3642894548580492,0.354594833119243,0.2048548638951318,0.2526001933240062,0.2656313726389736,0.3835324083541495,0.4160104508548036,0.4135352985906162,0.4355764272369959,0.5577138322147898,0.0,0.5499017898807267,0.7044029419941872
receive CD34,0.3003878336067166,-0.2339872022484484,-0.2771579160541823,-0.2390211116835733,0.0,0.0,-0.3796126330146574,-0.4686562224661083,-0.5120650071486373,-0.4959665574402974,-0.4672373245890632,-0.4908726479514088,-0.2521139487550228,-0.483072283951606,-0.4662916235684456,-0.4796281885642022,0.5976503875310567,0.0,0.0,0.3953575167692511,0.0,0.3667515655962172,0.2346266926868992,0.1954246825980202,0.2050205067546482,0.1573611679371172,0.1880852396933742,0.1844862790879323,0.0,0.0,0.2319688131420019,0.3388050979942704,0.302013609961808,0.225447921896401,0.2931742880640716,0.0,0.1854672925659901,0.3023382153635429,0.3023382153635429,0.2058225298825207,0.3114008613825683,0.3036010434289629,0.2583006165191478,0.2168801275952598,0.2468424245813728,0.3028299229405014,0.2528435276924592,0.1408270829667029,0.0,0.1446055516280056,0.0,0.0,0.0,0.1823165165886971,0.1823165165886972,0.2057413617563806,0.1358382355041714,0.1539212533314568,0.151073053507818,0.135462922999442,0.0,0.0,0.0,0.0,0.0,0.1956586890619008,0.2019923535030689,0.1757985660687738,0.1646956744189781,0.1486811821032725,0.0,0.0,0.0,0.0,0.1638242927829924,0.115584370611468,0.0,0.0,0.0,0.2044390007059235,0.0,0.1922576915135697,0.0,0.0,0.1495408618676023,0.0,0.0,0.0,0.1147734289946412,0.1421595368953376,0.0,0.0,0.0,0.0,0.0,0.1161489084899143,0.1269119914041244,0.2429454501277357,0.1475296167988756,0.1470662864572129,0.1594545541823684,0.1656896727162524,0.1757687277866303,0.2529725472895219,0.2509759810547278,0.2871634500884006,0.3177496190818361,0.1717761812016734,0.1901325420223828,0.2710808612416307,0.2710808612416307,0.1423767812620289,0.2226827529720239,0.1351772052786233,-0.261945555125392,-0.1168990412037821,-0.193252018175334,-0.1568661855420825,-0.1556832163720699,0.0,0.0,0.0,0.0,0.0,-0.1481649677529774,0.0,-0.1395413154086513,0.359187481555253,0.281658635254545,0.3860349048562456,0.3947635872556042,0.3323595312173936,0.3737749009599463,0.2951796370664159,0.2354831135389434,0.1146739323327478,0.2220119526587057,0.2626552691830792,0.3600711303438554,0.3562466902490803,0.2719747925723256,0.3133974147380338,0.3829069314700437,0.5499017898807267,0.0,0.5694431682431476
send TGFb,0.3035134555604357,-0.2219509940293023,-0.2763879021343547,-0.2518244576860682,0.0,0.0,-0.4269814628863166,-0.5538384261662159,-0.6360177507662124,-0.5741434432137025,-0.5277105847033078,-0.5649939730076678,-0.3358339755188079,-0.480076044998768,-0.556616252462341,-0.49868661592194,0.5826384159691589,0.5808487681913141,0.0,0.5248329706511823,0.4806655601869528,0.3867208816588737,0.2464381043001035,0.2530754291737802,0.2194891328517626,0.14978416437109,0.2915697779392643,0.1410003297295878,0.0,0.0,0.2642245158708181,0.3326703541331713,0.3852544835517797,0.1192123546519907,0.3239943489281362,0.0,0.19423158733063,0.3130304855171187,0.3130304855171187,0.2285616790521804,0.3382178034777488,0.3374830033082583,0.2975529010619666,0.2854930612801345,0.2348733544131359,0.2958782445768676,0.0,0.1812733894539051,0.0,0.0,0.1583062201441292,0.0,0.0,0.1608905819197103,0.1608905819197103,0.2046960404554948,0.0,0.1738679792011851,0.1230370167792524,0.1261756460520509,0.0,0.0,0.0,0.0,0.0,0.1771307202575448,0.1275312840281015,0.2150066020298296,0.1573834851559838,0.1145014988920863,0.1502275616955223,-0.1320651470472546,0.0,0.0,0.0,0.1327503607895088,0.0,0.0,-0.1399015318671988,0.1251116913162538,0.0,0.0,0.0,0.0,0.1765043579584165,0.138693294611419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479265668581325,0.1403618189976138,0.2174002963324686,0.1975850993974571,0.1920897922941689,0.1704873676414144,0.1388694605008474,0.1612829289804469,0.228343411441079,0.2193362153659521,0.2243296367530511,0.2302050917011402,0.1964932828970224,0.3050515253826186,0.2855765539708275,0.2855765539708275,0.2333562966220344,0.2091666532314115,0.1450986195734532,-0.3193260410951377,0.1228478654489475,-0.2241724824834083,-0.1658276043286277,-0.1615345811601728,-0.1141100589266385,-0.1916172433276924,-0.1249914908478855,-0.1455459956309179,-0.1455459956309179,0.0,0.0,-0.174964478658811,0.3813603166342033,0.2884756744241192,0.4763680930680757,0.4821416154832326,0.4254952004656541,0.5206978816629484,0.3052269165596883,0.2667286426509144,0.0,0.2448342313467015,0.3006444496852463,0.3067379500356822,0.4128712724257251,0.3206077203789211,0.3985535175062909,0.5002117124804524,0.7044029419941872,0.5694431682431476,0.0
