Pathway 1,receive CCL,send ANNEXIN,receive CXCL,receive ANGPTL,send CD80,receive FN1,send VCAM,send CD39,send BST2,send ICAM,receive SEMA4,receive IL1,send CD86,send SELPLG,receive CD86,receive PECAM1,send PECAM1,receive CD39,receive NOTCH,receive BAFF,send CLEC,send MHC-I,send MHC-II,receive IL17,receive IL6,send PROS,receive IFN-II,send TWEAK,receive SEMA3,receive NCAM,receive GRN,receive ANGPT,send EPHB,send GP1BA,receive PERIOSTIN,receive VTN,receive TWEAK,receive BSP,receive VWF,receive DMP1,receive NRG,send CD23,receive IL16,receive MHC-II,receive RANKL,send IGF,receive BST2,receive LAIR1,receive CADM,send CADM,receive BMP,send BAFF,send BMP,receive TGFb,send PDGF,send GAS,receive OSM,send GH,send LT,receive FGF,send GDF,receive GAS,receive PROS,receive SEMA5,receive SEMA6,receive ENHO,receive CEACAM,receive CLEC,receive WNT,send NOTCH,send VISFATIN,send SPP1,send FN1,send AGRN,send IL7,send CSF,receive VISFATIN,send MK,send THBS,send NKG2D,receive ncWNT,send TNF,send OSM,receive ACTIVIN,send APELIN,send CD46,receive NGL,receive GDF,send CD1D2,send ICOS,receive ALCAM,send CD6,receive CD45,send CD22,send ITGAL-ITGB2,receive MHC-I,send WNT,send COLLAGEN,receive ITGAL-ITGB2,receive SLURP,receive CSF,receive VCAM,receive MAG,send MAG,receive ICAM,receive JAM,receive COMPLEMENT,receive CD23,receive THY1,send CXCL,send IL1,receive SEMA7,receive ADIPONECTIN,send FLT3,receive CD22,send CD45,receive APP,receive MIF,receive GALECTIN,receive SELE,receive LAMININ,receive SPP1,receive IGF,send ANGPTL,receive SELL,send CD34,receive KIT,send LIGHT,receive PDGF,send ANGPT,send LIFR,receive CD34,receive PARs,send FGF,send JAM,receive ESAM,send ESAM,send APP,receive CD200,send IL2,send COMPLEMENT,receive VEGF,send NCAM,send SEMA6,send LAIR1,send PARs,send CCL,send GRN,send VISTA,send MIF,send GALECTIN,receive THBS,receive TENASCIN,receive MK,receive PTN,send IL16,send LCK,receive IL2,receive IL7,receive SELPLG,send SELL,receive CD52,send TGFb,send LAMININ,send THY1,send VEGF,send SEMA3,send SEMA7,send RANKL,receive EPHA,receive EPHB,receive COLLAGEN,send SEMA4,send CD52,send PSAP
receive SEMA4,0.3770518033547106,-0.2276353834079688,0.2456079231364631,0.2916556103181879,0.0,0.3131799610997489,0.2619961800205366,0.0,0.2439818205277105,0.2877259704605716,0.0,0.2067185719140384,0.3501483271087877,0.4205740055658765,0.2054722300290763,0.4518973984175494,0.4518973984175494,0.4639458947207645,0.3453528442149496,0.3850068573545045,0.2704782614002932,0.4688738363646126,0.5366269094261371,0.0,0.2374112799007865,0.0,0.0,0.0,0.0,-0.1909095416758297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2262383761715383,-0.2267399963812639,-0.2569087849998136,0.0,0.0,0.0,0.2018094053680318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1869792157990146,0.2029627935555312,0.2375129685251961,0.2545019895204703,0.0,0.0,0.1806623605733897,0.0,0.0,0.0,0.0,0.0,-0.1793425715781222,0.0,0.0,0.0,0.1901381483713931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962948914593696,0.3042616495329353,0.3042616495329353,0.0,0.0,0.0,0.0,0.0,0.0,0.1981060355344684,0.0,0.0,-0.1819868803026418,0.0,0.0,0.0,-0.2565381416191187,0.0,0.0,0.0,-0.1878709488739955,0.0,0.0,-0.201115841996834,0.0,0.3380150256661149,0.3380150256661149,0.2562136084767064,0.2697596006201324,0.2072037453916889,0.0,0.0,0.2710776471757106,-0.2966082817200962,0.2307994324299987,0.0,0.0,-0.2241421314199301,-0.1738562247875177,0.1727057225971483,0.1772324414796918,-0.2739772772602283,0.0,-0.1873865103735947,-0.2068384280431896,-0.2332117134780683,-0.2495914480165982,-0.2495914480165982,-0.3611835804047438,0.0,-0.3641426443265615,-0.2967869832820802,-0.301088526126781,-0.3653682682344413,-0.2549494363897337,-0.2006497849662842,-0.2926920187990025,0.2850756246949611,0.0,-0.2564022989075354,-0.2283548350630066,0.2536857817552773,0.4465778849274295,0.4092021948003576,0.3989536422377367,0.3686864809522994,0.4973593245175788,0.4964225570589677,0.4752307962120755,0.4696525829144606,0.4534330137606569,0.4393536910704316,0.0,0.2292500312254011,0.3550698215024935,0.2339814321076057,0.0,0.0,0.0,0.2913150716034987,0.2633598523600359,0.2922808491522898,0.3729302864448873,0.0,0.3637685683165934,0.5173828294575249
receive IL1,0.0,-0.2273574347906854,0.0,0.0,0.0,0.1933869987303426,0.1863745297744515,0.0,0.0,0.0,0.2067185719140384,0.0,0.0,0.2178058986634652,0.2360948509954551,0.2460165839075051,0.2460165839075051,0.2023256536385204,0.3031099104877791,0.0,0.0,0.2440921599590962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560194190649329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1760469163515834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.194501817992162,0.0,0.1863718274419188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348088422632638,0.0,0.2719254960144616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760961077412789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457706025107328,0.2796459744893504,0.2796459744893504,-0.2190550978217234,-0.2139709186662941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030292089025614,0.0,0.0,0.0,0.0,-0.188470978945354,0.0,0.0,0.0,0.0,0.2089028873844303,0.2089028873844304,0.0,0.2312702293901495,0.3001376506277812,0.2293850031994962,0.2575944331356784,0.195813562761723,0.0,0.0,0.2536151410781869,0.2538427415994541,0.0,0.2051769245184356,0.2014964986540177,0.2292635050418314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1975588075079778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907925344266737,0.0,0.1880660595702421,-0.2291400709527896,-0.2271782135214782,0.2257540288106055,0.0,0.0,0.0,0.0,0.3160977179212528,0.2782342459696593,0.2585562716045302,0.2349832235290821,0.2113725170465472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782057621829619,0.2953791131379222,0.1787490615009759,0.2562498096580858,0.0,0.0
send CD86,0.2154120846624443,-0.2050039793767369,0.2765167036950539,0.2165025416523746,0.1957705864961065,0.2543258608025546,0.1944922076333389,0.2464834418026575,0.295335984968157,0.2024766434265597,0.3501483271087877,0.0,0.0,0.3643006691330671,0.0,0.0,0.0,0.3331757193093027,0.3967089751070526,0.2802838914433754,0.2676594667202362,0.3470398438052047,0.499350564694457,0.0,0.2556821931903224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078687649490613,0.1912998103023332,0.1912998103023331,0.2609184810297558,0.0,0.2188890716171424,0.2188890716171424,0.2794022738723064,0.2794022738723065,0.0,0.0,0.0,0.0,0.1964115781462452,0.1986734737620938,0.2066599603350483,0.0,0.0,0.0,0.1909689099806628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2456331122612315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2415896081930456,0.0,0.0,0.0,0.0,0.2444782852082906,0.0,0.2884092977018448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023511363410161,0.2307579366526612,0.2211213886035266,0.0,0.0,0.2058883631656009,0.0,0.0,0.0,0.0,0.300452046608805,0.3004520466088049,0.2849902668282223,0.3220966248420344,0.2720866313569315,0.1886706702195432,0.0,0.2214600334005173,-0.2399084762834696,0.0,0.0,0.0,-0.2335827383904962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1901037755666953,0.0,-0.2183760595933397,0.0,0.0,-0.2589046142305178,-0.2002680768263244,-0.1758930986089922,-0.1861811467235893,0.0,0.0,0.0,0.0,0.0,0.3130338259441383,0.3624440406434259,0.2990075687303073,0.2915187667432611,0.2450022501517839,0.2876197443703835,0.2307346116570655,0.213456776145364,0.2410765872739455,0.2561367222603859,0.0,0.0,0.1786875783158628,0.0,0.0,0.0,0.0,0.1948411159220184,0.1829109426998458,0.1798553241877814,0.3216675646193678,0.3819495305191496,0.4358300517330985,0.5021811432523342
send SELPLG,0.2165254000542668,-0.2114950759895182,0.2921588586638032,0.2973025118110164,0.0,0.3792651860494483,0.4191669360997336,0.0,0.3835761063866273,0.3068698279608245,0.4205740055658765,0.2178058986634652,0.3643006691330671,0.0,0.4515793316370095,0.3898863422904229,0.3898863422904229,0.3877807344348256,0.4621426370715379,0.3545684468612608,0.4173515852386506,0.461257604749894,0.5097140208632442,0.0,0.4210869845218628,0.0,0.0,0.0,0.2109039347881812,-0.1910877873794908,0.0,0.0,0.0,-0.2173708850905649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233561650724566,0.0,0.0,0.2220563702201434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372043673814279,0.0,0.180801352817769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1825141027597395,0.0,0.0,0.1780569791974252,0.2329142432379529,0.2329142432379529,0.0,0.0,0.2323590362960943,0.2260812378692298,0.2378287511892612,0.0,0.3419507500786012,0.2297058748947835,0.1772312507346967,0.0,0.0,0.0,0.2231536921494524,0.2088998043280575,0.1784664136542481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821751801721048,0.4821751801721051,0.1974445069104115,0.3207468658264747,0.5079075299621345,0.2733701641163057,0.241608682731128,0.2441713077988509,-0.2542321181814213,0.0,0.3101340464282762,0.3142324028323046,0.0,0.0,0.2218623334882498,0.0,-0.2254836110854603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.227475515795991,0.0,-0.2498334415363761,-0.2757162571306509,0.0,0.0,0.0,0.2946042082812871,0.1986137063834962,0.0,-0.3175847036504877,0.0,0.3835885250270573,0.2320354740041609,0.0,0.0,0.3550616403461208,0.3067719316961992,0.2524162007478263,0.2500705980867656,0.0,0.426704601511537,0.0,0.0,0.1866687138823764,0.0,-0.2321195085801444,0.0,0.0,0.0,0.0,0.2390021523039927,0.3806980718350645,0.2695624449796227,0.3018400021168643,0.5742737023379376
receive CD86,0.2748453608205184,-0.2888326688660191,0.2202895374821309,0.2404200699438076,0.0,0.2545044866351993,0.1852516748070743,0.0,0.340055966943743,0.1966078399112698,0.2054722300290763,0.2360948509954551,0.0,0.4515793316370095,0.0,0.3316235009365742,0.3316235009365742,0.2883128349586168,0.2435875899566527,0.2662391731787372,0.4083704904430334,0.2966326535813942,0.273394047159585,0.0,0.2319870063646044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2052748828704306,0.2061130767448317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153971955085374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1991806736955217,0.0,0.0,0.0,0.0,0.0,0.0,0.30932013943196,0.30932013943196,0.0,0.0,0.2282429882421714,0.3103659265744664,0.2422009667775325,0.0,0.1912954999845195,0.0,0.0,0.0,0.0,0.0,0.1770799473133375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296646785808487,0.2296646785808487,0.0,0.1889289113958632,0.2700395865995787,0.1935477634523476,0.0,0.181145343783254,0.0,0.0,0.0,0.0,-0.284808302619828,0.0,0.0,0.0,-0.1902374141957084,0.0,0.0,0.0,0.0,-0.1754419889367792,-0.1754419889367792,0.0,0.0,-0.1829367537907635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18433390097767,0.3452640045824884,0.3495399451622817,0.2954243724002354,0.2553412828976269,0.229478912369934,0.3511165150078751,0.3281858296802231,0.3033300587284734,0.3019507754392174,0.3331467260819434,0.0,0.0,0.2457402625332627,0.0,0.0,0.0,0.0,0.188735501766456,0.0,0.0,0.3368141961173648,0.2467894250290765,0.3126265834646232,0.3627249715046491
receive PECAM1,0.2478395542152703,-0.1912746514495713,0.2010656424463897,0.2175175967634184,-0.1919518651761731,0.2160245423637113,0.1778570737410532,0.0,0.0,0.1925226290989848,0.4518973984175494,0.2460165839075051,0.0,0.3898863422904229,0.3316235009365742,0.0,0.0,0.2968058813457048,0.326397655822244,0.2764004034500535,0.2107618684869315,0.3357033813047706,0.2942083408756025,0.0,0.0,0.0,0.0,0.0,-0.2086385571519374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902585780014641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.234136283446154,0.0,0.0,0.2645084009352961,0.0,0.1933801320070231,0.0,0.0,0.0,0.0,0.0,0.0,-0.1874149787785095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255223208945865,0.0,0.0,0.0,0.2204660957491033,0.253242963340115,0.253242963340115,0.0,0.0,0.0,0.0,0.0,0.0,0.1957007942753275,0.0,0.0,-0.1763768719180887,-0.2096286807282269,-0.2096286807282268,0.0,0.0,0.0,0.0,0.0,-0.1862045245124678,-0.1821303945600573,0.0,0.0,0.0,0.2719479601668962,0.2719479601668961,0.0,0.0,0.2191218841371554,0.0,0.0,0.0,0.0,0.0,0.2379837635480585,0.2389717586748696,0.0,0.0,0.1793491647342952,0.1933329070253867,-0.1925176878270344,0.0,0.0,0.0,0.0,0.0,0.0,-0.1759425804108397,-0.1769189630625929,-0.1879373883082628,-0.2276752431427664,-0.2091450572001299,-0.2205150916378753,0.0,0.0,0.0,0.21968427943677,0.0,0.0,-0.2734333314865741,0.0,0.3486634378741751,0.2503694811778709,0.0,0.1817027757354908,0.3690865703682165,0.3215031203463321,0.3011725641171065,0.2939470412479681,0.3990682369410507,0.3836521026995901,0.0,0.0,0.245848397578613,0.0,-0.2171363200700182,0.0,0.0,0.0,0.184136560507809,0.198091439086345,0.2370242525457067,0.0,0.2057209381455734,0.328521038766677
send PECAM1,0.2478395542152703,-0.1912746514495713,0.2010656424463897,0.2175175967634184,-0.1919518651761731,0.2160245423637113,0.1778570737410532,0.0,0.0,0.1925226290989848,0.4518973984175494,0.2460165839075051,0.0,0.3898863422904229,0.3316235009365742,0.0,0.0,0.2968058813457048,0.326397655822244,0.2764004034500535,0.2107618684869315,0.3357033813047706,0.2942083408756026,0.0,0.0,0.0,0.0,0.0,-0.2086385571519374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902585780014641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.234136283446154,0.0,0.0,0.2645084009352961,0.0,0.1933801320070231,0.0,0.0,0.0,0.0,0.0,0.0,-0.1874149787785095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255223208945865,0.0,0.0,0.0,0.2204660957491033,0.253242963340115,0.253242963340115,0.0,0.0,0.0,0.0,0.0,0.0,0.1957007942753275,0.0,0.0,-0.1763768719180887,-0.2096286807282269,-0.2096286807282269,0.0,0.0,0.0,0.0,0.0,-0.1862045245124679,-0.1821303945600573,0.0,0.0,0.0,0.2719479601668962,0.2719479601668962,0.0,0.0,0.2191218841371554,0.0,0.0,0.0,0.0,0.0,0.2379837635480585,0.2389717586748696,0.0,0.0,0.1833576857157695,0.1933329070253867,-0.1925176878270344,0.0,0.0,0.0,0.0,0.0,0.0,-0.1759425804108397,-0.1769189630625929,-0.1879373883082628,-0.2276752431427664,-0.2091450572001299,-0.2205150916378753,0.0,0.0,0.0,0.21968427943677,0.0,0.0,-0.2734333314865742,0.0,0.3486634378741751,0.2503694811778709,0.0,0.1817027757354908,0.3690865703682165,0.3215031203463321,0.3011725641171065,0.2939470412479681,0.3990682369410507,0.3836521026995901,0.0,0.0,0.245848397578613,0.0,-0.2171363200700182,0.0,0.0,0.0,0.184136560507809,0.198091439086345,0.2370242525457067,0.0,0.2057209381455735,0.328521038766677
receive CD39,0.3321085308943458,0.0,0.0,0.2162639984157144,0.0,0.3657404146933047,0.348807958664651,0.0,0.1918379550043118,0.2600545521169317,0.4639458947207645,0.2023256536385204,0.3331757193093027,0.3877807344348256,0.2883128349586168,0.2968058813457048,0.2968058813457048,0.0,0.3156720824574776,0.4149603690126655,0.2731837546910212,0.6104604126052332,0.5095100919108065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856225611892886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060044739678574,-0.2724387308737219,0.0,0.0,-0.1892475881788521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878751125732124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781286588865378,0.1781286588865378,0.0,0.0,0.1983925894543064,0.0,0.0,0.0,0.2394610838614351,0.2641644366329728,0.0,0.0,-0.2007226496942964,-0.2007226496942964,0.2352406351608471,0.2861079701804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3843955749205054,0.3843955749205053,0.2240545858440697,0.2422943897793313,0.2756141140293401,0.0,0.0,0.315097183540476,0.0,0.0,0.2150428574049389,0.217039101918939,0.0,0.0,0.2083337079994322,0.2997871809099253,0.0,0.0,0.0,0.1800599610097266,0.2586333952906545,0.2219068477150139,0.2219068477150139,-0.2905663362119958,0.0,-0.2194725448861963,-0.2656193607292481,-0.2715651564703345,-0.2778955241097601,-0.1871294567997889,-0.184216746463092,-0.2343590910560748,0.2461866826532627,0.0,0.0,-0.3075457832422459,0.0,0.3954476597120067,0.3486115956089647,0.2637780548519663,0.2021480346940786,0.3489824566315554,0.3259635477341925,0.3162106773072037,0.2771581060989834,0.3531083098923558,0.2990403153339347,0.0,0.0,0.2546740756646327,0.2942525918793093,0.0,0.0,0.0,0.0,0.2225211873075226,0.269841981112859,0.2310097920440671,0.2506090054150887,0.2216527344996581,0.3831663205962091
receive NOTCH,0.1965319396733144,-0.371912484018233,0.0,0.2022922510135588,0.0,0.2934826600135379,0.3355607693475114,0.0,0.3312982094817237,0.1860552032310323,0.3453528442149496,0.3031099104877791,0.3967089751070526,0.4621426370715379,0.2435875899566527,0.326397655822244,0.326397655822244,0.3156720824574776,0.0,0.2894853586323538,0.2892207067192444,0.4097233579965962,0.4892267457563348,0.0,0.2661086951584432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484986859950797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289703816167877,0.2136282660509999,0.0,0.2817661562733397,0.0,0.0,0.1735691245235285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064887515907334,0.2614512854308636,0.2614512854308637,0.0,0.0,0.2125021923960688,0.0,0.0,0.0,0.0,0.2607240752888656,0.0,-0.2014171486216422,0.0,0.0,0.197267774831701,0.2572163096246419,0.0,0.0,0.0,0.0,0.0,0.0,0.1867855576465429,0.0,0.3246707355729009,0.3246707355729009,0.223463770693107,0.2929315919608739,0.370707704766552,0.2509656419727957,0.2554953118998246,0.2332830790277535,0.0,0.0,0.2647998832535013,0.2675426442652105,0.0,0.0,0.2399402186752147,0.2452877041946236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1918227977356832,0.0,-0.2315279616591586,-0.1884931138491948,-0.2603375409984257,-0.292581603906482,0.0,0.0,0.0,0.2155761734769313,0.0,0.0,-0.1783406641642396,0.0,0.3342831722278538,0.2745227920129124,0.2316967715329453,0.217063644733456,0.2049301761994678,0.4041186240832595,0.2097455694283934,0.1976665987167632,0.4270853175442775,0.4025780477826244,-0.1773766215638838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119214257677126,0.3346914847057173,0.3870092568029413,0.23372252539954,0.3407352704298466
receive BAFF,0.3654403883725159,0.0,0.2821573344475442,0.4114279042919752,0.0,0.3217403521712964,0.1817926615565765,0.3547465215245593,0.0,0.2257787766338123,0.3850068573545045,0.0,0.2802838914433754,0.3545684468612608,0.2662391731787372,0.2764004034500535,0.2764004034500535,0.4149603690126655,0.2894853586323538,0.0,0.4441186213160222,0.4524394972347993,0.4397457719426401,-0.2110764751421865,0.0,0.0,0.0,0.0,0.0,-0.1912330629124389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239034244020049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067023551206879,0.3031989598736844,0.1972858649881581,0.0,0.1786706989387023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247699578358621,0.219399207850393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3326538955283027,0.3326538955283027,0.2970219795818027,0.2995597825340745,0.0,0.0,0.0,0.1943668373282184,-0.2929779577722393,-0.3410667600539129,0.0,0.0,-0.3687264483004793,-0.2175534642621172,0.0,0.0,-0.1840198002567225,0.0,-0.1897875758790746,0.0,0.0,0.0,0.0,-0.2808318316094867,-0.1998068997264186,-0.2791896896120427,-0.310172503841654,-0.2534841252394438,-0.261196550807807,-0.2664771680879184,-0.3555778535450086,-0.2979188074697393,-0.1851862939804263,0.0,-0.1786497574345345,-0.1898831886839243,0.262790735116742,0.4725555731588537,0.50177188042746,0.4099550855603119,0.3901936782398582,0.5530023294073575,0.3601506300650708,0.3896460359749679,0.3993543857345854,0.2532974559541144,0.2704039296556073,0.3262604314949797,0.0,0.3889994856069456,0.2838272713980018,0.0,0.0,0.0,0.2505124396763044,0.3258136768439105,0.2151975845986651,0.4420592201727247,0.280527843583088,0.4827001019723886,0.5353589758955454
send CLEC,0.3060410164588228,-0.2562230905859103,-0.3179118006331748,0.2690069039756991,0.0,0.244954618615821,0.1786838422865135,0.2827293483969537,0.2703132607204603,0.3068243069530861,0.2704782614002932,0.0,0.2676594667202362,0.4173515852386506,0.4083704904430334,0.2107618684869315,0.2107618684869315,0.2731837546910212,0.2892207067192444,0.4441186213160222,0.0,0.3339340834120472,0.4051879086774207,0.0,0.1781474321327797,0.0,0.0,0.0,0.0,-0.2962632637626971,0.0,-0.2468511822079801,0.0,-0.174989055223524,0.0,0.0,-0.2109926898122394,0.0,-0.2483364285388849,-0.1763190073211776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321206030441155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2289453078369431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047812086903824,0.3047169589219391,0.1970607993727198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998544505559676,0.2212794942082813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883899458405325,0.1883899458405325,0.1997257147469782,0.2262976605485697,0.0,0.0,0.0,0.0,-0.3970251058426062,-0.2671928695717681,0.0,0.0,-0.369865102581746,-0.2650187136884731,0.0,0.0,-0.2610909700968121,-0.2028838168357897,0.0,0.0,0.0,-0.2491104133102477,-0.2491104133102477,-0.3007441570396852,0.0,-0.3673638813896281,-0.2194543913245229,-0.2835556634732417,-0.3562358239086692,-0.254775188777382,-0.2786184014416732,-0.2225171128468887,0.0,0.0,0.0,0.0,0.0,0.4216265821857393,0.4272117514803218,0.4049434555943594,0.4299842791288962,0.3631031648200082,0.3341076829444822,0.3943949814372421,0.37112335419659,0.2580444861525011,0.3012014348967965,0.0,0.0,0.1928230543514642,0.2634617444196868,0.0,0.0,0.0,0.2586992253771946,0.2516757425665565,0.2333187473683267,0.35713055599971,0.3811507881651841,0.4982191685815406,0.4374496981435084
